Loan ID,Origination Date,Purchase Date,Loan_Segment,FICO_Range,Region,Gender,Employment_Type,Market_Channel
99909,5/13/2022,5/16/2022,Home Improvement,700-750,West,Male,Part-Time,Phone
948685,5/12/2022,5/16/2022,Home Improvement,>750,West,Male,Other,Email-Campaign
664357,5/16/2022,5/19/2022,Home Improvement,<625,South,Male,Full-Time,Online
506818,5/12/2022,5/16/2022,Home Improvement,>750,East,Male,Other,Online
767383,5/16/2022,5/19/2022,Home Improvement,>750,East,Male,Full-Time,Phone
324660,5/12/2022,5/16/2022,Home Improvement,<625,Mid West,Male,Full-Time,Phone
798062,5/12/2022,5/16/2022,Home Improvement,700-750,West,Male,Part-Time,Online
577405,5/12/2022,5/16/2022,Home Improvement,>750,North West,Male,Other,Online
247217,5/13/2022,5/16/2022,Home Improvement,650-700,West,Male,Part-Time,Phone
644425,5/12/2022,5/16/2022,Home Improvement,700-750,West,Male,Part-Time,Phone
709544,5/12/2022,5/16/2022,Home Improvement,700-750,North West,Male,Part-Time,Phone
175633,5/12/2022,5/16/2022,Home Improvement,625-650,East,Male,Part-Time,Email-Campaign
596576,5/12/2022,5/16/2022,Home Improvement,700-750,Mid West,Male,Part-Time,Online
652715,5/13/2022,5/16/2022,Home Improvement,<625,South,Male,Part-Time,Email-Campaign
215023,5/12/2022,5/16/2022,Home Improvement,700-750,West,Male,Full-Time,Online
773,5/12/2022,5/16/2022,Home Improvement,625-650,North West,Male,Other,Phone
51145,5/16/2022,5/19/2022,Home Improvement,700-750,East,Male,Self-Employed,Email-Campaign
21183,5/12/2022,5/16/2022,Home Improvement,>750,South,Male,Self-Employed,Phone
144299,5/13/2022,5/16/2022,Home Improvement,<625,East,Male,Self-Employed,Email-Campaign
397955,5/12/2022,5/16/2022,Home Improvement,650-700,South,Male,Self-Employed,Phone
241373,5/13/2022,5/16/2022,Home Improvement,700-750,West,Male,Part-Time,Phone
650200,5/16/2022,5/19/2022,Home Improvement,625-650,South,Male,Part-Time,Online
633405,5/12/2022,5/16/2022,Home Improvement,>750,North West,Male,Full-Time,Online
816642,5/12/2022,5/16/2022,Home Improvement,>750,East,Male,Full-Time,Online
534881,5/12/2022,5/16/2022,Home Improvement,650-700,North West,Male,Self-Employed,Phone
857357,5/13/2022,5/16/2022,Home Improvement,650-700,West,Male,Other,Email-Campaign
862395,5/12/2022,5/16/2022,Home Improvement,>750,East,Male,Part-Time,Online
827131,5/13/2022,5/16/2022,Home Improvement,625-650,West,Male,Full-Time,Online
151092,5/16/2022,5/19/2022,Home Improvement,<625,Mid West,Male,Full-Time,Phone
789822,5/13/2022,5/16/2022,Home Improvement,700-750,North West,Male,Full-Time,Online
647091,5/13/2022,5/16/2022,Home Improvement,625-650,Mid West,Male,Full-Time,Phone
334533,5/13/2022,5/16/2022,Home Improvement,700-750,East,Male,Full-Time,Online
203614,5/13/2022,5/16/2022,Home Improvement,625-650,East,Male,Self-Employed,Email-Campaign
81805,5/13/2022,5/16/2022,Home Improvement,>750,South,Male,Part-Time,Online
139797,5/13/2022,5/16/2022,Home Improvement,625-650,Mid West,Male,Part-Time,Online
322662,5/13/2022,5/16/2022,Home Improvement,>750,West,Male,Full-Time,Email-Campaign
977614,5/13/2022,5/16/2022,Home Improvement,<625,West,Male,Part-Time,Email-Campaign
305240,5/13/2022,5/16/2022,Home Improvement,700-750,West,Male,Self-Employed,Email-Campaign
302653,5/13/2022,5/16/2022,Home Improvement,650-700,East,Male,Self-Employed,Email-Campaign
827792,5/16/2022,5/19/2022,Home Improvement,625-650,East,Male,Other,Email-Campaign
528304,5/13/2022,5/16/2022,Home Improvement,625-650,West,Male,Part-Time,Online
309097,5/13/2022,5/16/2022,Home Improvement,650-700,West,Male,Self-Employed,Online
436447,6/29/2022,7/5/2022,Home Improvement,>750,North West,Male,Self-Employed,Phone
642255,5/16/2022,5/19/2022,Home Improvement,<625,North West,Male,Self-Employed,Online
379942,5/13/2022,5/16/2022,Home Improvement,<625,East,Male,Self-Employed,Online
581132,5/17/2022,5/20/2022,Home Improvement,>750,North West,Male,Self-Employed,Online
723688,5/13/2022,5/16/2022,Home Improvement,625-650,North West,Male,Part-Time,Online
568251,5/13/2022,5/16/2022,Home Improvement,700-750,East,Male,Full-Time,Online
484709,5/13/2022,5/16/2022,Home Improvement,<625,Mid West,Male,Full-Time,Online
268009,5/23/2022,5/26/2022,Home Improvement,700-750,North West,Male,Part-Time,Phone
284968,5/16/2022,5/19/2022,Home Improvement,>750,West,Male,Other,Email-Campaign
689596,5/16/2022,5/19/2022,Home Improvement,700-750,East,Male,Other,Phone
813630,5/16/2022,5/19/2022,Home Improvement,>750,South,Male,Self-Employed,Online
41197,5/16/2022,5/19/2022,Home Improvement,700-750,South,Male,Self-Employed,Phone
160418,5/17/2022,5/20/2022,Home Improvement,625-650,Mid West,Male,Self-Employed,Online
231844,5/16/2022,5/19/2022,Home Improvement,<625,Mid West,Male,Part-Time,Email-Campaign
449950,5/18/2022,5/23/2022,Home Improvement,700-750,South,Male,Self-Employed,Email-Campaign
969947,5/16/2022,5/19/2022,Home Improvement,625-650,West,Male,Part-Time,Phone
42569,5/18/2022,5/23/2022,Home Improvement,650-700,West,Male,Other,Online
430415,5/17/2022,5/20/2022,Home Improvement,625-650,West,Male,Part-Time,Email-Campaign
652883,5/16/2022,5/19/2022,Home Improvement,>750,West,Male,Part-Time,Phone
186916,5/16/2022,5/19/2022,Home Improvement,650-700,North West,Male,Other,Online
585055,5/16/2022,5/19/2022,Home Improvement,<625,North West,Male,Self-Employed,Email-Campaign
894299,5/16/2022,5/19/2022,Home Improvement,>750,West,Male,Part-Time,Phone
344374,5/16/2022,5/19/2022,Home Improvement,>750,West,Male,Self-Employed,Phone
909986,5/16/2022,5/19/2022,Home Improvement,<625,East,Male,Part-Time,Online
726622,5/16/2022,5/19/2022,Home Improvement,625-650,South,Male,Part-Time,Email-Campaign
827964,6/3/2022,6/6/2022,Home Improvement,700-750,South,Male,Part-Time,Phone
702462,5/16/2022,5/19/2022,Home Improvement,<625,South,Male,Self-Employed,Online
125156,5/19/2022,5/23/2022,Home Improvement,>750,West,Male,Self-Employed,Online
157449,5/16/2022,5/19/2022,Home Improvement,700-750,North West,Male,Other,Online
775648,5/16/2022,5/19/2022,Home Improvement,>750,South,Male,Other,Phone
738792,5/18/2022,5/23/2022,Home Improvement,<625,North West,Male,Part-Time,Email-Campaign
86591,5/19/2022,5/23/2022,Home Improvement,625-650,South,Male,Other,Online
567508,5/16/2022,5/19/2022,Home Improvement,625-650,East,Male,Part-Time,Phone
403974,5/18/2022,5/23/2022,Home Improvement,<625,West,Male,Other,Online
138350,5/16/2022,5/19/2022,Home Improvement,700-750,South,Male,Full-Time,Phone
342855,5/16/2022,5/19/2022,Home Improvement,>750,West,Male,Self-Employed,Phone
131929,5/16/2022,5/19/2022,Home Improvement,700-750,North West,Male,Other,Email-Campaign
75416,5/17/2022,5/20/2022,Home Improvement,<625,North West,Male,Full-Time,Email-Campaign
56080,5/16/2022,5/19/2022,Home Improvement,700-750,Mid West,Male,Self-Employed,Phone
767566,5/16/2022,5/19/2022,Home Improvement,<625,North West,Male,Part-Time,Phone
255879,5/26/2022,5/31/2022,Home Improvement,700-750,East,Male,Other,Online
154608,5/17/2022,5/20/2022,Home Improvement,<625,Mid West,Male,Full-Time,Phone
89109,5/25/2022,5/31/2022,Home Improvement,>750,Mid West,Male,Self-Employed,Email-Campaign
195781,5/23/2022,5/26/2022,Home Improvement,700-750,South,Male,Part-Time,Online
84620,5/18/2022,5/23/2022,Life Event,<625,North West,Male,Full-Time,Phone
431425,6/15/2022,6/21/2022,Life Event,700-750,East,Male,Self-Employed,Online
925702,5/17/2022,5/20/2022,Life Event,650-700,Mid West,Male,Self-Employed,Phone
748170,5/17/2022,5/20/2022,Life Event,625-650,South,Male,Other,Phone
632803,5/17/2022,5/20/2022,Life Event,625-650,West,Male,Self-Employed,Phone
983170,5/17/2022,5/20/2022,Life Event,700-750,North West,Male,Self-Employed,Phone
867145,5/18/2022,5/23/2022,Life Event,<625,East,Male,Full-Time,Online
1257,5/17/2022,5/20/2022,Life Event,>750,East,Male,Full-Time,Phone
1125,5/17/2022,5/20/2022,Life Event,650-700,North West,Male,Other,Phone
296695,5/17/2022,5/20/2022,Life Event,650-700,South,Male,Part-Time,Phone
988750,5/17/2022,5/20/2022,Life Event,625-650,West,Male,Part-Time,Phone
959291,5/17/2022,5/20/2022,Life Event,>750,Mid West,Male,Full-Time,Email-Campaign
187953,5/18/2022,5/23/2022,Life Event,>750,Mid West,Male,Full-Time,Online
684780,5/18/2022,5/23/2022,Life Event,>750,West,Male,Other,Phone
729353,5/18/2022,5/23/2022,Life Event,625-650,West,Male,Full-Time,Phone
987562,5/17/2022,5/20/2022,Life Event,<625,North West,Male,Part-Time,Email-Campaign
495093,5/20/2022,5/23/2022,Life Event,>750,West,Male,Part-Time,Online
859762,6/27/2022,6/30/2022,Life Event,<625,North West,Male,Self-Employed,Email-Campaign
182130,5/18/2022,5/23/2022,Life Event,>750,East,Male,Full-Time,Email-Campaign
78389,5/20/2022,5/23/2022,Life Event,<625,North West,Male,Part-Time,Phone
841161,5/24/2022,5/27/2022,Life Event,700-750,Mid West,Male,Part-Time,Phone
971186,5/18/2022,5/23/2022,Life Event,>750,East,Male,Part-Time,Email-Campaign
890345,5/18/2022,5/23/2022,Life Event,>750,North West,Male,Other,Online
418859,5/18/2022,5/23/2022,Life Event,650-700,East,Male,Other,Email-Campaign
775524,5/18/2022,5/23/2022,Life Event,650-700,South,Male,Part-Time,Phone
856513,5/18/2022,5/23/2022,Life Event,700-750,West,Male,Part-Time,Phone
932293,5/18/2022,5/23/2022,Life Event,<625,South,Male,Part-Time,Email-Campaign
933860,5/18/2022,5/23/2022,Life Event,650-700,Mid West,Male,Self-Employed,Email-Campaign
288117,5/24/2022,5/27/2022,Life Event,650-700,East,Male,Full-Time,Email-Campaign
99199,5/18/2022,5/23/2022,Life Event,<625,South,Male,Other,Phone
347478,5/19/2022,5/23/2022,Life Event,625-650,East,Male,Part-Time,Email-Campaign
945289,5/23/2022,5/26/2022,Life Event,<625,West,Male,Self-Employed,Email-Campaign
318427,5/20/2022,5/23/2022,Life Event,<625,Mid West,Male,Other,Email-Campaign
88366,5/19/2022,5/23/2022,Life Event,625-650,East,Male,Self-Employed,Phone
705565,5/24/2022,5/27/2022,Life Event,>750,North West,Male,Full-Time,Online
543493,5/24/2022,5/27/2022,Life Event,700-750,Mid West,Male,Full-Time,Online
469466,5/19/2022,5/23/2022,Life Event,650-700,North West,Male,Full-Time,Email-Campaign
206114,6/13/2022,6/16/2022,Life Event,650-700,Mid West,Male,Self-Employed,Phone
674912,5/19/2022,5/23/2022,Life Event,>750,North West,Male,Part-Time,Email-Campaign
873398,5/20/2022,5/23/2022,Life Event,>750,West,Male,Full-Time,Online
142598,5/23/2022,5/26/2022,Life Event,700-750,East,Male,Part-Time,Phone
305025,5/19/2022,5/23/2022,Life Event,625-650,West,Male,Part-Time,Phone
759289,5/23/2022,5/26/2022,Life Event,650-700,South,Male,Full-Time,Phone
714791,5/23/2022,5/26/2022,Life Event,700-750,Mid West,Male,Part-Time,Phone
596313,5/20/2022,5/23/2022,Life Event,625-650,West,Male,Self-Employed,Phone
22018,5/20/2022,5/23/2022,Life Event,>750,East,Male,Self-Employed,Phone
64747,5/24/2022,5/27/2022,Life Event,650-700,South,Male,Self-Employed,Email-Campaign
581969,6/30/2022,7/5/2022,Life Event,>750,North West,Male,Part-Time,Email-Campaign
853301,5/20/2022,5/23/2022,Life Event,<625,East,Male,Other,Phone
133252,5/23/2022,5/26/2022,Life Event,625-650,East,Male,Other,Phone
906765,6/2/2022,6/6/2022,Life Event,625-650,North West,Male,Part-Time,Online
632704,5/23/2022,5/26/2022,Life Event,>750,Mid West,Male,Part-Time,Phone
269536,5/23/2022,5/26/2022,Life Event,650-700,East,Male,Other,Online
384736,5/23/2022,5/26/2022,Life Event,700-750,South,Male,Self-Employed,Online
236110,5/24/2022,5/27/2022,Life Event,<625,North West,Male,Part-Time,Online
220717,6/2/2022,6/6/2022,Life Event,700-750,Mid West,Male,Full-Time,Phone
983550,5/23/2022,5/26/2022,Life Event,625-650,West,Male,Part-Time,Online
246854,5/23/2022,5/26/2022,Life Event,<625,East,Male,Full-Time,Email-Campaign
315492,5/23/2022,5/26/2022,Life Event,<625,North West,Male,Other,Email-Campaign
532920,5/23/2022,5/26/2022,Life Event,<625,Mid West,Male,Part-Time,Phone
672594,5/25/2022,5/31/2022,Life Event,700-750,Mid West,Male,Self-Employed,Phone
977289,5/23/2022,5/26/2022,Life Event,650-700,Mid West,Male,Full-Time,Online
108331,5/23/2022,5/26/2022,Life Event,625-650,North West,Male,Other,Online
788887,5/24/2022,5/27/2022,Life Event,<625,South,Male,Full-Time,Email-Campaign
221998,5/25/2022,5/31/2022,Life Event,650-700,East,Male,Other,Phone
192085,5/23/2022,5/26/2022,Life Event,>750,South,Male,Full-Time,Phone
105333,5/23/2022,5/26/2022,Life Event,>750,West,Male,Other,Online
285876,5/24/2022,5/27/2022,Life Event,<625,Mid West,Male,Part-Time,Online
704457,6/1/2022,6/6/2022,Life Event,>750,West,Male,Other,Email-Campaign
252599,5/24/2022,5/27/2022,Life Event,625-650,East,Male,Part-Time,Email-Campaign
278548,5/24/2022,5/27/2022,Life Event,<625,East,Male,Full-Time,Online
950316,5/24/2022,5/27/2022,Life Event,>750,North West,Male,Self-Employed,Email-Campaign
572037,5/24/2022,5/27/2022,Life Event,625-650,West,Male,Part-Time,Email-Campaign
863648,5/23/2022,5/26/2022,Life Event,>750,East,Male,Part-Time,Email-Campaign
902930,5/23/2022,5/26/2022,Life Event,<625,East,Male,Self-Employed,Email-Campaign
39840,5/24/2022,5/27/2022,Life Event,625-650,Mid West,Male,Other,Phone
816382,6/1/2022,6/6/2022,Life Event,625-650,North West,Male,Other,Email-Campaign
738208,5/23/2022,5/26/2022,Life Event,700-750,South,Male,Part-Time,Online
126086,5/23/2022,5/26/2022,Life Event,<625,West,Male,Other,Online
471990,5/23/2022,5/26/2022,Life Event,700-750,North West,Male,Full-Time,Email-Campaign
840511,5/24/2022,5/27/2022,Life Event,625-650,East,Male,Other,Phone
485185,5/24/2022,5/27/2022,Life Event,>750,West,Male,Other,Online
185163,7/5/2022,7/8/2022,Life Event,650-700,Mid West,Male,Part-Time,Phone
444249,5/24/2022,5/27/2022,Life Event,<625,North West,Male,Part-Time,Phone
757611,6/27/2022,6/30/2022,Life Event,625-650,West,Male,Full-Time,Email-Campaign
35130,5/24/2022,5/27/2022,Life Event,<625,North West,Male,Full-Time,Email-Campaign
464888,5/24/2022,5/27/2022,Life Event,<625,North West,Male,Other,Email-Campaign
682037,5/24/2022,5/27/2022,Life Event,650-700,East,Male,Part-Time,Email-Campaign
761973,5/27/2022,5/31/2022,Life Event,650-700,West,Male,Other,Online
533737,6/30/2022,7/5/2022,Life Event,650-700,West,Male,Other,Phone
65698,5/25/2022,5/31/2022,Life Event,>750,West,Male,Other,Online
626232,5/27/2022,5/31/2022,Life Event,<625,Mid West,Male,Other,Email-Campaign
715518,5/24/2022,5/27/2022,Life Event,<625,South,Male,Other,Phone
162057,5/24/2022,5/27/2022,Life Event,<625,East,Male,Full-Time,Phone
353222,5/25/2022,5/31/2022,Life Event,700-750,Mid West,Male,Other,Online
205225,5/25/2022,5/31/2022,Life Event,625-650,Mid West,Male,Part-Time,Online
616339,6/1/2022,6/6/2022,Life Event,<625,South,Male,Full-Time,Phone
12862,6/17/2022,6/21/2022,Life Event,>750,Mid West,Male,Other,Email-Campaign
863684,5/25/2022,5/31/2022,Life Event,625-650,East,Male,Part-Time,Email-Campaign
846725,5/25/2022,5/31/2022,Life Event,>750,North West,Male,Self-Employed,Phone
284206,5/25/2022,5/31/2022,Life Event,<625,East,Male,Self-Employed,Online
778869,6/16/2022,6/21/2022,Life Event,>750,Mid West,Male,Part-Time,Online
210664,6/21/2022,6/24/2022,Life Event,700-750,South,Male,Other,Email-Campaign
786712,6/27/2022,6/30/2022,Life Event,700-750,West,Male,Other,Phone
367536,6/3/2022,6/6/2022,Life Event,>750,Mid West,Male,Part-Time,Phone
41865,5/27/2022,5/31/2022,Life Event,>750,South,Male,Full-Time,Email-Campaign
125415,5/26/2022,5/31/2022,Life Event,625-650,South,Male,Full-Time,Online
450607,5/26/2022,5/31/2022,Life Event,>750,South,Male,Part-Time,Online
676879,6/30/2022,7/5/2022,Life Event,650-700,South,Male,Part-Time,Online
65212,6/27/2022,6/30/2022,Life Event,650-700,West,Male,Part-Time,Phone
544965,5/26/2022,5/31/2022,Life Event,650-700,West,Male,Part-Time,Phone
568748,6/1/2022,6/6/2022,Life Event,650-700,North West,Male,Other,Email-Campaign
322080,6/23/2022,6/27/2022,Life Event,650-700,South,Male,Part-Time,Phone
824724,6/30/2022,7/5/2022,Life Event,>750,Mid West,Male,Full-Time,Email-Campaign
806698,6/6/2022,6/9/2022,Life Event,>750,West,Male,Other,Email-Campaign
247245,6/27/2022,6/30/2022,Life Event,<625,East,Male,Self-Employed,Online
869868,5/31/2022,6/3/2022,Life Event,650-700,West,Male,Self-Employed,Email-Campaign
169308,6/2/2022,6/6/2022,Life Event,>750,West,Male,Full-Time,Email-Campaign
990822,5/27/2022,5/31/2022,Life Event,625-650,East,Male,Self-Employed,Online
100636,6/3/2022,6/6/2022,Life Event,>750,North West,Male,Full-Time,Email-Campaign
122854,6/6/2022,6/9/2022,Life Event,625-650,South,Male,Self-Employed,Online
512299,6/27/2022,6/30/2022,Life Event,700-750,South,Male,Other,Phone
651133,6/1/2022,6/6/2022,Life Event,650-700,South,Male,Part-Time,Phone
104874,6/8/2022,6/13/2022,Life Event,650-700,North West,Male,Full-Time,Online
674897,6/1/2022,6/6/2022,Life Event,<625,West,Male,Full-Time,Online
800459,6/3/2022,6/6/2022,Life Event,650-700,North West,Male,Part-Time,Email-Campaign
512742,6/1/2022,6/6/2022,Life Event,650-700,West,Male,Self-Employed,Email-Campaign
792557,6/1/2022,6/6/2022,Life Event,625-650,South,Male,Other,Online
856032,6/2/2022,6/6/2022,Life Event,<625,North West,Male,Self-Employed,Email-Campaign
584105,6/1/2022,6/6/2022,Life Event,<625,South,Male,Self-Employed,Email-Campaign
637545,6/1/2022,6/6/2022,Life Event,650-700,North West,Male,Full-Time,Phone
67412,6/1/2022,6/6/2022,Life Event,<625,West,Male,Other,Online
870388,6/1/2022,6/6/2022,Life Event,>750,East,Male,Full-Time,Email-Campaign
264358,6/1/2022,6/6/2022,Life Event,700-750,South,Female,Self-Employed,Email-Campaign
39191,6/1/2022,6/6/2022,Life Event,625-650,North West,Female,Part-Time,Online
214526,6/1/2022,6/6/2022,Life Event,>750,South,Female,Part-Time,Email-Campaign
707754,6/1/2022,6/6/2022,Life Event,>750,North West,Female,Self-Employed,Phone
689170,6/30/2022,7/5/2022,Life Event,625-650,West,Female,Part-Time,Online
849602,6/30/2022,7/5/2022,Life Event,700-750,West,Female,Part-Time,Phone
238726,7/5/2022,7/8/2022,Life Event,625-650,Mid West,Female,Full-Time,Online
423795,6/1/2022,6/6/2022,Life Event,625-650,North West,Female,Other,Online
62377,6/1/2022,6/6/2022,Life Event,650-700,East,Female,Self-Employed,Email-Campaign
566267,6/1/2022,6/6/2022,Life Event,625-650,North West,Female,Other,Email-Campaign
984270,6/1/2022,6/6/2022,Life Event,700-750,East,Female,Full-Time,Phone
747836,6/1/2022,6/6/2022,Life Event,<625,North West,Female,Self-Employed,Email-Campaign
575492,6/1/2022,6/6/2022,Life Event,625-650,South,Female,Other,Email-Campaign
49487,6/21/2022,6/24/2022,Life Event,625-650,Mid West,Female,Part-Time,Phone
881442,6/2/2022,6/6/2022,Life Event,<625,North West,Female,Other,Online
399710,6/21/2022,6/24/2022,Life Event,650-700,West,Female,Self-Employed,Phone
961186,6/2/2022,6/6/2022,Life Event,650-700,North West,Female,Part-Time,Phone
88263,6/2/2022,6/6/2022,Life Event,700-750,North West,Female,Full-Time,Email-Campaign
856467,6/29/2022,7/5/2022,Life Event,650-700,North West,Female,Full-Time,Online
